code,pname,value,id,POINT_X,POINT_Y,2019,2020,2023,2020_change_rate,2023_change_rate,change
441800,广东省,3885718.0,213,112.8744778,24.3147376,0.336881225,0.158721441,0.398165931,-0.178159784,0.2394444899999999,d-u
441900,广东省,8619492.0,214,113.8838798,22.98704535,0.416022671,0.46520875,0.460914057,0.0491860789999999,-0.004294693,s-s
442000,广东省,3267085.0,215,113.3843708,22.52046658,0.674765215,0.603665769,0.564963077,-0.0710994459999999,-0.0387026919999999,d-s
445100,广东省,2801067.0,216,116.7721161,23.79625625,0.59589671,0.471224394,0.197128026,-0.124672316,-0.274096368,d-d
445200,广东省,6168784.0,217,116.1169032,23.33832371,0.570340181,0.456777567,0.337961687,-0.1135626139999999,-0.1188158799999999,d-d
445300,广东省,2481030.0,218,111.7841318,22.87383432,0.483393914,0.282554705,0.27360506,-0.2008392089999999,-0.008949645,d-s
450100,广西壮族自治区,6967676.0,219,108.463204,23.05701343,0.674241084,0.710367928,0.541491955,0.0361268439999999,-0.168875973,s-d
450200,广西壮族自治区,3935675.0,220,109.3713495,24.94763523,0.482092056,0.420488301,0.420759845,-0.0616037549999999,0.000271544,d-s
450300,广西壮族自治区,4981342.0,221,110.5141663,25.35499997,0.381890759,0.475609344,0.471308422,0.0937185849999999,-0.0043009219999999,u-s
450400,广西壮族自治区,3021217.0,222,110.9912815,23.2005409,0.607567737,0.357284183,0.492552596,-0.250283554,0.135268413,d-u
450500,广西壮族自治区,1612114.0,223,109.3347867,21.68204536,0.565370241,0.400540641,0.505200357,-0.1648296,0.104659716,d-u
450600,广西壮族自治区,897628.0,224,107.9957157,21.88450163,0.31750687,0.475096914,0.460156071,0.1575900439999999,-0.0149408429999999,u-s
450700,广西壮族自治区,3247214.0,225,109.0262172,22.18458973,0.593050271,0.559622581,0.509135862,-0.03342769,-0.0504867189999999,s-d
450800,广西壮族自治区,4323027.0,226,109.9985092,23.30829265,0.429822701,0.190241458,0.473076783,-0.2395812429999999,0.2828353249999999,d-u
450900,广西壮族自治区,5743646.0,227,110.1814531,22.44128774,0.56357237,0.368354702,0.575352482,-0.195217668,0.20699778,d-u
451000,广西壮族自治区,3638064.0,228,107.0238442,23.66909186,0.336443364,0.286465271,0.518582224,-0.049978093,0.2321169529999999,s-u
451100,广西壮族自治区,2055609.0,229,111.3622823,24.35972994,0.539334642,0.366072388,0.459792857,-0.173262254,0.0937204689999999,d-u
451200,广西壮族自治区,3540574.0,230,107.861436,24.3655082,0.372186934,0.500291192,0.50827648,0.128104258,0.0079852879999999,u-s
451300,广西壮族自治区,2207142.0,231,109.4340344,23.64566645,0.289711881,0.571668685,0.244306356,0.281956804,-0.327362329,u-d
451400,广西壮族自治区,2099070.0,232,107.2734696,22.50302151,0.495511567,0.647804028,0.545759198,0.152292461,-0.10204483,u-d
460100,海南省,2144806.0,233,110.4209458,19.83172461,0.520301391,0.585555447,0.438453099,0.065254056,-0.1471023479999999,u-d
460200,海南省,718649.0,234,109.4183047,18.39351685,0.376945573,0.21119387,0.178467085,-0.1657517029999999,-0.032726785,d-s
460300,海南省,0.0,352,113.8588611,19.19774678,0.0,0.0,0.0,0.0,0.0,s-s
460400,海南省,981327.0,235,109.4022146,19.56772251,0.560800539,0.392025684,0.336882981,-0.168774855,-0.0551427029999999,d-d
469001,海南省,111354.0,236,109.507475,18.82570302,0.048069881,0.0,0.521819239,-0.048069881,0.521819239,s-u
469002,海南省,507287.0,237,110.4027496,19.21080525,0.308690612,0.330844406,0.242275672,0.022153794,-0.0885687339999999,s-d
469005,海南省,563283.0,238,110.7695764,19.74563874,0.21013677,0.012775513,0.275771232,-0.197361257,0.2629957189999999,d-u
469006,海南省,571443.0,239,110.2814075,18.83571583,0.324033983,0.193061116,0.392807679,-0.130972867,0.199746563,d-u
469007,海南省,428553.0,240,108.8401876,18.99429695,0.559078601,0.12013687,0.301321428,-0.4389417309999999,0.181184558,d-u
469021,海南省,300931.0,241,110.3076251,19.48515449,0.04144972,0.046978282,0.079015659,0.005528562,0.032037377,s-s
469022,海南省,268563.0,242,110.0511244,19.34290429,0.396114492,0.096627458,0.042838858,-0.299487034,-0.0537886,d-d
469023,海南省,487071.0,243,109.9851436,19.68841738,0.329131997,0.639764261,0.222430146,0.3106322639999999,-0.4173341149999999,u-d
469024,海南省,448440.0,244,109.7132667,19.80191504,0.104249904,0.711458527,0.080706896,0.607208623,-0.630751631,u-d
469025,海南省,175567.0,245,109.3479248,19.21140469,0.141869771,0.0,0.0,-0.141869771,0.0,d-s
469026,海南省,234603.0,246,108.9787783,19.31821237,0.219907867,0.710344632,0.240249114,0.490436765,-0.4700955179999999,u-d
469027,海南省,481378.0,247,109.0523074,18.65419959,0.895011288,0.0,0.779859272,-0.895011288,0.779859272,d-u
469028,海南省,336681.0,248,109.9379033,18.57157194,0.882832628,0.314134872,0.728278378,-0.5686977559999999,0.4141435059999999,d-u
469029,海南省,151601.0,249,109.6465777,18.59140979,0.464385128,0.229118885,0.306877574,-0.2352662429999999,0.0777586889999999,d-u
469030,海南省,181724.0,250,109.8509447,19.03516864,0.19009286,0.043006472,0.38659168,-0.147086388,0.343585208,d-u
500000,重庆市,30240747.0,251,107.874403,30.05722342,0.52051973,0.456188704,0.448057695,-0.0643310259999999,-0.008131009,d-s
510100,四川省,15832164.0,252,103.9299544,30.65342702,0.527712009,0.564801703,0.490460901,0.0370896939999999,-0.0743408019999999,s-d
510300,四川省,2813808.0,253,104.9642106,29.22428741,0.618008939,0.440373367,0.570231032,-0.1776355719999999,0.129857665,d-u
510400,四川省,1274682.0,254,101.7299564,26.80659978,0.274969949,0.014845709,0.133987992,-0.26012424,0.119142283,d-u
510500,四川省,4428118.0,255,105.4509562,28.55072564,0.645655569,0.42898491,0.640011374,-0.216670659,0.2110264639999999,d-u
510600,四川省,3809877.0,256,104.4350155,31.13018393,0.443010165,0.372710824,0.489297535,-0.070299341,0.116586711,d-u
510700,四川省,4841160.0,257,104.7032605,31.8489839,0.518678693,0.467808232,0.511904295,-0.050870461,0.044096063,d-s
510800,四川省,2616094.0,258,105.7824895,32.26219851,0.494146503,0.282708011,0.386389676,-0.211438492,0.103681665,d-u
510900,四川省,3423633.0,259,105.4716257,30.63161468,0.572750865,0.530026456,0.458814022,-0.042724409,-0.0712124339999999,s-d
511000,四川省,3845088.0,260,104.9113969,29.64068851,0.530613899,0.409656478,0.558315523,-0.120957421,0.148659045,d-u
511100,四川省,3395878.0,261,103.5703616,29.21607378,0.537965967,0.291279921,0.382915586,-0.246686046,0.0916356649999999,d-u
511300,四川省,6561470.0,262,106.2037808,31.19561078,0.581470313,0.44681728,0.566065327,-0.1346530329999999,0.119248047,d-u
511400,四川省,3103249.0,263,104.0908138,29.99575674,0.498013351,0.359493823,0.401346021,-0.138519528,0.041852198,d-s
511500,四川省,4699756.0,264,104.6356153,28.57325794,0.649303547,0.538087011,0.50968106,-0.111216536,-0.0284059509999999,d-s
511600,四川省,3600478.0,265,106.6633118,30.42621804,0.607706551,0.747098554,0.578669569,0.139392003,-0.168428985,u-d
511700,四川省,5759375.0,266,107.644772,31.36588372,0.611110051,0.581951465,0.52122082,-0.029158586,-0.0607306449999999,s-d
511800,四川省,1577528.0,267,102.6638011,29.91221795,0.367753148,0.141318547,0.186666701,-0.2264346009999999,0.045348154,d-s
511900,四川省,3414741.0,268,107.0380279,32.01703734,0.579790437,0.325217239,0.667588483,-0.254573198,0.3423712439999999,d-u
512000,四川省,2743651.0,269,105.1153914,30.10038831,0.473670768,0.593472206,0.377795299,0.1198014379999999,-0.2156769069999999,u-d
513200,四川省,943295.0,270,102.6094439,32.40024295,0.704309954,0.209187645,0.302045425,-0.495122309,0.0928577799999999,d-u
513300,四川省,1145135.0,271,99.99701819,30.94856032,0.579738907,0.563819259,0.519016904,-0.015919648,-0.0448023549999999,s-s
513400,四川省,4754360.0,272,102.0796231,27.88693667,0.68842541,0.507891957,0.23840391,-0.180533453,-0.269488047,d-d
520100,贵州省,4530580.0,273,106.7064717,26.8415517,0.411595779,0.61353849,0.428057127,0.201942711,-0.185481363,u-d
520200,贵州省,2977841.0,274,104.6615864,25.87215448,0.446634603,0.14412238,0.248600229,-0.302512223,0.104477849,d-u
520300,贵州省,6421280.0,275,107.0849211,28.16852533,0.568358346,0.561619701,0.519659743,-0.0067386449999999,-0.041959958,s-s
520400,贵州省,2403269.0,276,105.9490019,25.99505999,0.55070319,0.54013768,0.448870496,-0.01056551,-0.0912671839999999,s-d
520500,贵州省,6877571.0,277,105.2126886,27.06641458,0.571999923,0.558149218,0.248789181,-0.013850705,-0.3093600369999999,s-d
520600,贵州省,3252107.0,278,108.5412675,27.97187811,0.588718876,0.385041371,0.399903538,-0.2036775049999999,0.0148621669999999,d-s
522300,贵州省,2941863.0,279,105.4643829,25.26552199,0.647481806,0.584877174,0.271832906,-0.062604632,-0.313044268,d-d
522600,贵州省,3652734.0,280,108.5575473,26.5057259,0.473098936,0.440002478,0.289233853,-0.033096458,-0.150768625,s-d
522700,贵州省,3393902.0,281,107.2500744,26.0131076,0.565765879,0.520750479,0.414944023,-0.0450153999999999,-0.105806456,s-d
530100,云南省,6746785.0,282,102.8728056,25.38711448,0.411008782,0.575008951,0.40911917,0.164000169,-0.165889781,u-d
530300,云南省,6137275.0,283,103.9377414,25.70356472,0.329409424,0.4366133,0.218972862,0.1072038759999999,-0.217640438,u-d
530400,云南省,2451301.0,284,101.7428399,23.9193061,0.459028079,0.304221875,0.2492188,-0.154806204,-0.0550030749999999,d-d
530500,云南省,2627902.0,285,98.97093904,24.97673568,0.290937362,0.065202177,0.029703952,-0.2257351849999999,-0.035498225,d-s
530600,云南省,5471794.0,286,104.0021511,27.65349544,0.313021154,0.532061055,0.189319595,0.2190399009999999,-0.34274146,u-d
530700,云南省,1304041.0,287,100.5239007,26.94066077,0.088488454,0.028276561,0.14974538,-0.0602118929999999,0.121468819,d-u
530800,云南省,2655882.0,288,100.7203563,23.18600938,0.188340461,0.138326475,0.339705431,-0.0500139859999999,0.201378956,d-u
530900,云南省,2552931.0,289,99.6092915,23.79702732,0.180376834,0.0,0.065953497,-0.180376834,0.065953497,d-u
532300,云南省,2808805.0,290,101.5680705,25.35191018,0.294928679,0.113087548,0.20027984,-0.181841131,0.0871922919999999,d-u
532500,云南省,4701361.0,291,103.0350487,23.43975774,0.407051444,0.52867697,0.169241323,0.121625526,-0.359435647,u-d
532600,云南省,3687397.0,292,104.714447,23.68899453,0.28293354,0.165880063,0.134561562,-0.1170534769999999,-0.031318501,d-s
532800,云南省,1195596.0,293,100.8932101,22.10998956,0.268651857,0.062304095,0.30740619,-0.206347762,0.245102095,d-u
532900,云南省,3623427.0,294,100.0392327,25.72799586,0.564112421,0.546737739,0.509127155,-0.017374682,-0.0376105839999999,s-s
533100,云南省,1272912.0,295,98.08502122,24.55900091,0.365876287,0.058410011,0.100759779,-0.307466276,0.0423497679999999,d-s
533300,云南省,557395.0,296,99.26595518,26.62832663,0.139720514,0.0,9.85e-05,-0.139720514,9.85e-05,d-s
533400,云南省,421198.0,297,99.43976826,27.95698272,0.362647412,0.036395613,0.394878499,-0.326251799,0.358482886,d-u
540100,西藏自治区,586837.0,298,91.08977786,30.03699292,0.447189866,0.434576284,0.469073327,-0.012613582,0.034497043,s-s
540200,西藏自治区,739698.0,353,86.48437562,29.48981775,0.611968642,0.033268524,0.530821712,-0.578700118,0.4975531879999999,d-u
540300,西藏自治区,692606.0,354,97.73475716,30.88499323,0.42658031,0.361469443,0.047462285,-0.065110867,-0.314007158,d-d
540400,西藏自治区,509017.0,299,95.24369372,29.20196873,0.50854691,0.525717263,0.327945338,0.017170353,-0.197771925,s-d
540500,西藏自治区,1125742.0,355,93.28342698,27.83564052,0.380890934,0.819165249,0.832212693,0.4382743149999999,0.013047444,u-s
540600,西藏自治区,482869.0,356,89.26405538,32.73971614,0.844648389,0.987640656,0.83758359,0.1429922669999999,-0.1500570659999999,u-d
542500,西藏自治区,101959.0,357,82.55783456,33.02939231,0.037135985,0.052025392,0.166411685,0.0148894069999999,0.114386293,s-u
610100,陕西省,8959026.0,300,108.7918545,34.10692425,0.481612623,0.448420793,0.336157123,-0.03319183,-0.1122636699999999,s-d
610200,陕西省,878644.0,301,109.0321533,35.19566517,0.438416695,0.401251613,0.52681419,-0.037165082,0.1255625769999999,s-u
610300,陕西省,3895927.0,302,107.2000299,34.37878942,0.398109901,0.448534063,0.50892648,0.0504241619999999,0.0603924169999999,u-u
610400,陕西省,5254316.0,303,108.3904668,34.78453823,0.454717546,0.53945279,0.570386408,0.084735244,0.0309336179999999,u-s
610500,陕西省,5537936.0,304,109.8507668,34.95004769,0.380636524,0.503300673,0.509459093,0.122664149,0.0061584199999999,u-s
610600,陕西省,2290719.0,305,109.3152027,36.43718397,0.445795893,0.419622028,0.596797524,-0.026173865,0.177175496,s-u
610700,陕西省,3581103.0,306,107.1015142,33.09055454,0.541988524,0.437939788,0.663477761,-0.1040487359999999,0.225537973,d-u
610800,陕西省,3521038.0,307,109.5662544,38.03781757,0.62569751,0.696377004,0.565080852,0.070679494,-0.131296152,u-d
610900,陕西省,2754378.0,308,108.9265447,32.75723318,0.56431287,0.33608767,0.692435594,-0.2282251999999999,0.356347924,d-u
611000,陕西省,2456140.0,309,109.9012688,33.64709694,0.40579596,0.369519151,0.61619446,-0.036276809,0.246675309,s-u
620100,甘肃省,3800769.0,310,103.6541867,36.35004255,0.496596301,0.591977054,0.539773584,0.0953807529999999,-0.05220347,u-d
620200,甘肃省,243150.0,311,98.20961949,39.82902699,0.405409021,0.114535059,0.277967823,-0.290873962,0.163432764,d-u
620300,甘肃省,486593.0,312,102.0469365,38.43257257,0.499335811,0.426332782,0.391034594,-0.073003029,-0.035298188,d-s
620400,甘肃省,1796092.0,313,105.0308675,36.22963886,0.324352866,0.46860451,0.307367066,0.1442516439999999,-0.1612374439999999,u-d
620500,甘肃省,3406653.0,314,105.7372083,34.64769464,0.590348553,0.570503448,0.58322387,-0.019845105,0.012720422,s-s
620600,甘肃省,1892978.0,315,103.0589664,38.17695972,0.353166664,0.275850993,0.42909747,-0.077315671,0.153246477,d-u
620700,甘肃省,1257793.0,316,99.82780288,38.95299234,0.537671634,0.361132248,0.615829765,-0.1765393859999999,0.254697517,d-u
620800,甘肃省,2183847.0,317,107.2305251,35.19857531,0.690968802,0.617120418,0.649206388,-0.073848384,0.03208597,d-s
620900,甘肃省,1150196.0,318,96.05566336,40.26018494,0.551304367,0.560358678,0.617300558,0.009054311,0.05694188,s-u
621000,甘肃省,2310128.0,319,107.5905504,36.16202142,0.580878958,0.427698304,0.560833591,-0.153180654,0.133135287,d-u
621100,甘肃省,2836261.0,320,104.4525105,35.11986746,0.391333303,0.350817587,0.543676796,-0.040515716,0.1928592089999999,s-u
621200,甘肃省,2694037.0,321,105.2203504,33.59727011,0.672053428,0.477380552,0.592394673,-0.194672876,0.115014121,d-u
622900,甘肃省,2034712.0,322,103.2801699,35.63018333,0.237140901,0.216182936,0.16387026,-0.0209579649999999,-0.052312676,s-d
623000,甘肃省,721046.0,323,102.7612846,34.85908713,0.398723519,0.344613826,0.146908061,-0.054109693,-0.197705765,d-d
630100,青海省,2316169.0,324,101.437458,36.82797011,0.13856495,0.061330413,0.152603468,-0.0772345369999999,0.0912730549999999,d-u
630200,青海省,1468655.0,325,102.3436915,36.33201517,0.217688787,0.463803477,0.20660243,0.24611469,-0.257201047,u-d
632200,青海省,286601.0,326,100.3029106,37.75892498,0.594668779,0.0,0.03578693,-0.594668779,0.03578693,d-s
632300,青海省,267248.0,358,101.5690612,34.84997192,0.242660212,0.0,0.004861807,-0.242660212,0.004861807,d-s
632500,青海省,463211.0,327,100.2533286,35.90236205,0.84423314,0.000716153,0.161030418,-0.843516987,0.160314265,d-u
632600,青海省,190621.0,359,99.41993734,34.11574328,0.19675767,0.0,0.015461015,-0.19675767,0.015461015,d-s
632700,青海省,396664.0,360,94.32138778,34.21085634,0.001961646,0.0,0.07545808,-0.001961646,0.07545808,s-u
632800,青海省,512936.0,328,94.90238236,37.00336841,0.415543604,0.507071475,0.430091297,0.091527871,-0.076980178,u-d
640100,宁夏回族自治区,2063762.0,329,106.0832408,38.51412144,0.288735926,0.553768764,0.361471482,0.265032838,-0.1922972819999999,u-d
640200,宁夏回族自治区,762394.0,330,106.513046,39.00650282,0.513569184,0.592571898,0.559474064,0.079002714,-0.0330978339999999,u-s
640300,宁夏回族自治区,1369547.0,331,106.5275621,37.46166133,0.498930438,0.625827003,0.461088272,0.126896565,-0.164738731,u-d
640400,宁夏回族自治区,1212257.0,332,106.1818049,35.91724352,0.539255579,0.61123691,0.245574224,0.071981331,-0.365662686,u-d
640500,宁夏回族自治区,1201328.0,333,105.5009565,37.01372234,0.463947983,0.513675851,0.384444974,0.049727868,-0.129230877,s-d
650100,新疆维吾尔自治区,3266893.0,334,87.78649488,43.75350361,0.396074955,0.539191452,0.371309858,0.1431164969999999,-0.1678815939999999,u-d
650200,新疆维吾尔自治区,357109.0,335,84.93813283,45.24481983,0.535843313,0.184785157,0.352665578,-0.351058156,0.1678804209999999,d-u
650400,新疆维吾尔自治区,650239.0,336,89.81562963,42.39130325,0.331504815,0.020341003,0.552964432,-0.311163812,0.532623429,d-u
650500,新疆维吾尔自治区,599545.0,337,93.51472769,43.03894438,0.385767232,0.022182954,0.172245581,-0.363584278,0.150062627,d-u
652300,新疆维吾尔自治区,1498050.0,338,89.78831593,44.34420826,0.445584913,0.374005647,0.427667719,-0.071579266,0.053662072,d-u
652700,新疆维吾尔自治区,418469.0,339,81.84105121,44.82060073,0.378511901,0.102540446,0.069456613,-0.275971455,-0.0330838329999999,d-s
652800,新疆维吾尔自治区,1293166.0,340,87.46372951,39.49386986,0.458072192,0.291333498,0.307153786,-0.1667386939999999,0.0158202879999999,d-s
652900,新疆维吾尔自治区,2487425.0,341,82.56959439,41.01771284,0.246881133,0.127755213,0.156323946,-0.11912592,0.0285687329999999,d-s
653000,新疆维吾尔自治区,556113.0,361,76.18803712,38.20953749,0.972587258,0.888469583,0.641211441,-0.084117675,-0.2472581419999999,d-d
653100,新疆维吾尔自治区,4169303.0,342,77.22184746,38.15650398,0.177618547,0.092624715,0.169863467,-0.0849938319999999,0.077238752,d-u
653200,新疆维吾尔自治区,2065763.0,343,79.29564633,35.79381809,0.65733448,0.142987267,0.170150991,-0.5143472130000001,0.027163724,d-s
654000,新疆维吾尔自治区,2420726.0,344,82.07592935,43.4325526,0.261753376,0.055782325,0.190169824,-0.205971051,0.134387499,d-u
654200,新疆维吾尔自治区,1345109.0,345,84.79845433,43.89388089,0.365235562,0.017000825,0.146882616,-0.348234737,0.129881791,d-u
654300,新疆维吾尔自治区,567300.0,346,88.30017915,46.07144331,0.135281869,0.002862705,0.16515116,-0.132419164,0.162288455,d-u
659001,新疆维吾尔自治区,321544.0,347,86.03566951,44.30551931,0.309428825,0.149795229,0.330412628,-0.159633596,0.1806173989999999,d-u
659002,新疆维吾尔自治区,165381.0,348,81.3100738,40.59826928,0.000767909,0.000340371,0.000461375,-0.000427538,0.0001210039999999,s-s
659003,新疆维吾尔自治区,142303.0,362,79.1306425,39.88103847,0.99625372,0.16108556,0.270415363,-0.83516816,0.109329803,d-u
659004,新疆维吾尔自治区,101355.0,349,87.55472587,44.36169452,0.440430973,0.850534176,0.006227716,0.410103203,-0.84430646,u-d
659005,新疆维吾尔自治区,65180.0,363,87.98370598,47.24177752,0.0,0.0,0.0,0.0,0.0,s-s
659006,新疆维吾尔自治区,45138.0,364,85.57631395,41.81959563,0.0,0.0,0.0,0.0,0.0,s-s
659007,新疆维吾尔自治区,46610.0,365,82.45274929,44.82679876,0.0,0.0,0.0,0.0,0.0,s-s
659008,新疆维吾尔自治区,81162.0,366,80.58953383,43.93203994,0.0,0.0,0.0,0.0,0.0,s-s
659009,新疆维吾尔自治区,46947.0,367,79.29459821,37.27342701,0.0,0.0,0.0,0.0,0.0,s-s
659010,新疆维吾尔自治区,69781.0,368,84.78887795,44.74032499,0.0,0.0,0.0,0.0,0.0,s-s
710000,台湾省,23399534.0,369,120.9722716,23.75042632,0.0,0.0,0.0,0.0,0.0,s-s
810000,香港特别行政区,7266917.0,370,114.0275762,22.4175568,0.0,0.0,0.0,0.0,0.0,s-s
820000,澳门特别行政区,612965.0,371,113.5669816,22.14164711,0.0,0.0,0.0,0.0,0.0,s-s
